Host Listings Count,Longitude,Bathrooms,Price,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Availability 365,Number of Reviews,Calculated host listings count,Reviews per Month,capacity_index,review_index,host_index,review_scores_mean,Price_log,Maximum Nights_log,Minimum Nights_log,Extra People_log,Cleaning Fee_log,Number of Reviews_log,Reviews per Month_log
1.0,2.1433972223397064,1.0,200.0,25.0,1.0,0.0,3.0,5.0,70.0,1.0,1.0,0.79,0.03333333333333333,-0.2302868744998049,-0.02076211254277128,22.857142857142858,5.303304908059076,1.791759469228055,1.3862943611198906,0.0,3.258096538021482,0.6931471805599453,0.5822156198526637
1.0,2.172669055152655,1.0,65.0,20.0,1.0,15.0,1.0,1125.0,63.0,50.0,1.0,3.63,0.15555555555555556,-0.014435812750994793,0.4233040252712956,21.428571428571427,4.189654742026425,7.026426808699636,0.6931471805599453,2.772588722239781,3.044522437723423,3.9318256327243257,1.5325568680981427
1.0,2.1277256583925213,1.0,24.0,5.0,16.0,10.0,1.0,1125.0,132.0,5.0,1.0,0.55,0.05555555555555556,-0.15723381804446254,-0.20553687142494623,22.285714285714285,3.2188758248682006,7.026426808699636,0.6931471805599453,2.3978952727983707,1.791759469228055,1.791759469228055,0.4382549309311553
2.0,2.1875425125966257,2.0,40.0,5.0,1.0,15.0,1.0,1125.0,365.0,0.0,2.0,1.2,0.05555555555555556,-0.057441668253428904,-0.04250823005110608,21.857142857142858,3.713572066704308,7.026426808699636,0.6931471805599453,2.772588722239781,1.791759469228055,0.0,0.7884573603642702
21.0,2.142851336564479,1.0,129.0,20.0,1.0,0.0,2.0,1125.0,314.0,30.0,5.0,1.12,0.05555555555555556,0.17047667383076257,0.3687750810316228,20.857142857142858,4.867534450455582,7.026426808699636,1.0986122886681098,0.0,3.044522437723423,3.4339872044851463,0.7514160886839212
1.0,2.1362811552203573,2.0,185.0,30.0,1.0,0.0,1.0,1125.0,0.0,1.0,1.0,0.13,0.1777777777777778,-0.17533165468348638,-0.2388013105865268,22.857142857142858,5.225746673713202,7.026426808699636,0.6931471805599453,0.0,3.4339872044851463,0.6931471805599453,0.12221763272424921
207.0,2.14498480430804,1.0,188.0,25.0,1.0,0.0,2.0,1125.0,0.0,1.0,92.0,0.1,0.1777777777777778,-0.15380280568327914,-0.180034175955663,22.857142857142858,5.241747015059643,7.026426808699636,1.0986122886681098,0.0,3.258096538021482,0.6931471805599453,0.09531017980432487
207.0,2.166601407188588,1.0,90.0,25.0,1.0,0.0,2.0,3.0,4.0,2.0,92.0,0.45,0.10000000000000002,-0.17306026485457612,-0.17803381639149687,22.142857142857142,4.51085950651685,1.3862943611198906,1.0986122886681098,0.0,3.258096538021482,1.0986122886681098,0.37156355643248307
1.0,2.162527390715586,1.0,55.0,75.0,2.0,7.0,6.0,1125.0,259.0,12.0,1.0,0.46,0.15555555555555556,0.161795967950984,-0.04133048038496282,22.428571428571427,4.02535169073515,7.026426808699636,1.9459101490553132,2.0794415416798357,4.330733340286331,2.5649493574615367,0.3784364357202451
4.0,2.1772339260650244,2.0,100.0,50.0,4.0,15.0,1.0,1125.0,73.0,17.0,1.0,4.08,0.32222222222222224,-0.17667983218238087,-0.19356699947341502,20.0,4.61512051684126,7.026426808699636,0.6931471805599453,2.772588722239781,3.9318256327243257,2.8903717578961645,1.6253112615903906
27.0,2.1688673947215227,2.0,229.0,79.0,2.0,39.0,1.0,1125.0,311.0,15.0,24.0,1.18,0.32222222222222224,-0.04460060554847101,0.6078505628177037,20.857142857142858,5.438079308923196,7.026426808699636,0.6931471805599453,3.6888794541139363,4.382026634673881,2.772588722239781,0.7793248768009976
162.0,2.1701384226848304,2.0,100.0,50.0,2.0,105.0,1.0,1125.0,325.0,0.0,106.0,1.2,0.22222222222222224,-0.057441668253428904,-0.28000484043934915,21.857142857142858,4.61512051684126,7.026426808699636,0.6931471805599453,4.663439094112067,3.9318256327243257,0.0,0.7884573603642702
207.0,2.158364246578398,1.0,106.0,25.0,1.0,0.0,2.0,1125.0,0.0,2.0,92.0,0.48,0.10000000000000002,-0.1769379069319124,-0.17603345682733082,13.285714285714286,4.672828834461906,7.026426808699636,1.0986122886681098,0.0,3.258096538021482,1.0986122886681098,0.3920420877760237
6.0,2.179003365441999,1.0,100.0,25.0,1.0,20.0,4.0,1125.0,346.0,27.0,1.0,2.63,0.12222222222222223,-0.11536702111108539,0.03594453826001221,20.857142857142858,4.61512051684126,7.026426808699636,1.6094379124341003,3.044522437723423,3.258096538021482,3.332204510175204,1.2892326482767593
1.0,2.1334085668047944,1.0,79.0,40.0,2.0,0.0,5.0,1125.0,252.0,55.0,1.0,1.55,0.1777777777777778,0.3294030790083489,0.4308375476278262,21.857142857142858,4.382026634673881,7.026426808699636,1.791759469228055,0.0,3.713572066704308,4.02535169073515,0.9360933591703348
1.0,2.1888949378624454,1.0,48.0,20.0,2.0,20.0,1.0,1125.0,63.0,13.0,1.0,1.24,0.08888888888888889,-0.07117147247657912,-0.13225109867970325,21.285714285714285,3.8918202981106265,7.026426808699636,0.6931471805599453,3.044522437723423,3.044522437723423,2.6390573296152584,0.8064758658669485
2.0,2.1661234962233222,1.0,55.0,18.0,1.0,15.0,1.0,1125.0,358.0,12.0,2.0,1.33,0.10000000000000002,-0.11719918581624258,0.05834516859451721,20.285714285714285,4.02535169073515,7.026426808699636,0.6931471805599453,2.772588722239781,2.9444389791664403,2.5649493574615367,0.8458682675776092
1.0,2.143415153800257,1.0,95.0,25.0,1.0,0.0,10.0,1125.0,90.0,1.0,1.0,0.04,0.03333333333333333,-0.040209799774290886,0.01197250892348438,21.857142857142858,4.564348191467836,7.026426808699636,2.3978952727983707,0.0,3.258096538021482,0.6931471805599453,0.039220713153281295
2.0,4.873643099057115,1.0,97.0,35.0,2.0,25.0,2.0,50.0,7.0,135.0,2.0,3.7,0.10000000000000002,0.3637161884224023,0.2398197921872774,22.142857142857142,4.584967478670572,3.9318256327243257,1.0986122886681098,3.258096538021482,3.58351893845611,4.912654885736052,1.547562508716013
1.0,4.878708692397474,1.0,100.0,10.0,1.0,20.0,1.0,1125.0,0.0,0.0,1.0,1.2,0.05555555555555556,-0.057441668253428904,0.0291044840676425,21.857142857142858,4.61512051684126,7.026426808699636,0.6931471805599453,3.044522437723423,2.3978952727983707,0.0,0.7884573603642702
1.0,4.867637722070899,1.5,220.0,55.0,2.0,30.0,4.0,1125.0,40.0,2.0,1.0,0.64,0.2777777777777778,-0.2116411679479358,0.06651025732001753,22.857142857142858,5.3981627015177525,7.026426808699636,1.6094379124341003,3.4339872044851463,4.02535169073515,1.0986122886681098,0.49469624183610705
1.0,2.3190078754135155,1.0,73.0,40.0,2.0,10.0,4.0,1125.0,0.0,8.0,1.0,0.42,0.1888888888888889,-0.04759493670910247,0.16980631590100037,21.142857142857142,4.30406509320417,7.026426808699636,1.6094379124341003,2.3978952727983707,3.713572066704308,2.1972245773362196,0.35065687161316933
2.0,3.128425368167109,1.0,115.0,25.0,1.0,0.0,5.0,1125.0,283.0,0.0,2.0,1.2,0.24444444444444446,-0.057441668253428904,-0.10855771924553316,21.857142857142858,4.7535901911063645,7.026426808699636,1.791759469228055,0.0,3.258096538021482,0.0,0.7884573603642702
3.0,-3.670894490597324,2.0,28.0,25.0,1.0,5.0,1.0,1125.0,240.0,171.0,3.0,7.71,0.05555555555555556,0.12245255664070302,-0.07657669020735254,20.142857142857142,3.367295829986474,7.026426808699636,0.6931471805599453,1.791759469228055,3.258096538021482,5.147494476813453,2.1644717908644115
1.0,-3.681647459596521,1.0,58.0,25.0,1.0,0.0,2.0,1125.0,15.0,52.0,1.0,2.03,0.022222222222222223,0.1697776064414058,-0.06288066199099625,22.285714285714285,4.07753744390572,7.026426808699636,1.0986122886681098,0.0,3.258096538021482,3.970291913552122,1.1085626195212777
2.0,-3.687154663105247,1.0,70.0,30.0,2.0,15.0,2.0,1125.0,292.0,36.0,1.0,3.28,0.06666666666666667,-0.06069684313978927,-0.17066394450380223,20.571428571428573,4.2626798770413155,7.026426808699636,1.0986122886681098,2.772588722239781,3.4339872044851463,3.6109179126442243,1.4539530095937054
8.0,-3.6857630232322447,1.0,26.0,25.0,1.0,0.0,7.0,1125.0,334.0,15.0,7.0,0.57,0.03333333333333333,0.15682954876133887,0.21938278938045616,21.857142857142858,3.295836866004329,7.026426808699636,2.0794415416798357,0.0,3.258096538021482,2.772588722239781,0.4510756193602167
2.0,-3.685422757124864,1.0,70.0,20.0,1.0,10.0,2.0,1125.0,52.0,0.0,2.0,1.2,0.22222222222222224,-0.057441668253428904,0.12360166425264692,21.857142857142858,4.2626798770413155,7.026426808699636,1.0986122886681098,2.3978952727983707,3.044522437723423,0.0,0.7884573603642702
13.0,-3.691065180334564,1.0,108.0,30.0,3.0,15.0,2.0,1125.0,325.0,11.0,6.0,2.24,0.10000000000000002,-0.16178621168977314,0.3111927226924856,21.0,4.6913478822291435,7.026426808699636,1.0986122886681098,2.772588722239781,3.4339872044851463,2.4849066497880004,1.1755733298042381
45.0,-3.683704783138997,2.5,260.0,90.0,1.0,0.0,5.0,1125.0,191.0,10.0,11.0,0.3,0.2555555555555556,0.2904819815928384,0.14538006719444724,22.428571428571427,5.564520407322694,7.026426808699636,1.791759469228055,0.0,4.51085950651685,2.3978952727983707,0.26236426446749106
1.0,-3.6760962311072474,1.0,60.0,25.0,2.0,15.0,4.0,30.0,231.0,72.0,1.0,2.36,0.07777777777777779,0.26123564780708647,-0.011177356285252243,22.285714285714285,4.110873864173311,3.4339872044851463,1.6094379124341003,2.772588722239781,3.258096538021482,4.290459441148391,1.2119409739751128
1.0,-3.67292644961305,1.0,42.0,30.0,1.0,0.0,5.0,90.0,149.0,2.0,1.0,1.33,0.05555555555555556,-0.22180776525537496,-0.2304841336699641,14.285714285714286,3.7612001156935624,4.51085950651685,1.791759469228055,0.0,3.4339872044851463,1.0986122886681098,0.8458682675776092
13.0,-3.678836496014137,2.0,160.0,49.0,4.0,10.0,2.0,1125.0,251.0,10.0,12.0,0.88,0.22222222222222224,-0.05920487275678304,-0.1512224519909316,20.428571428571427,5.081404364984463,7.026426808699636,1.0986122886681098,2.3978952727983707,3.912023005428146,2.3978952727983707,0.6312717768418579
1.0,-3.678079789322028,2.0,185.0,60.0,3.0,0.0,3.0,1125.0,271.0,44.0,1.0,2.07,0.15555555555555556,0.11047335713119766,-0.06431891842637187,22.428571428571427,5.225746673713202,7.026426808699636,1.3862943611198906,0.0,4.110873864173311,3.8066624897703196,1.1216775615991057
17.0,-3.677039266832216,1.0,74.0,25.0,3.0,15.0,2.0,180.0,77.0,2.0,10.0,0.38,0.2777777777777778,-0.16378781073747875,0.20575791288638282,20.857142857142858,4.31748811353631,5.198497031265826,1.0986122886681098,2.772588722239781,3.258096538021482,1.0986122886681098,0.32208349916911333
1.0,-3.678242168982482,1.0,60.0,25.0,1.0,0.0,7.0,1125.0,316.0,11.0,1.0,0.74,0.05555555555555556,0.003844499899304776,-0.14258944736529738,21.857142857142858,4.110873864173311,7.026426808699636,2.0794415416798357,0.0,3.258096538021482,2.4849066497880004,0.5538851132264376
1.0,-3.674151436911256,1.0,99.0,25.0,1.0,0.0,2.0,1125.0,79.0,12.0,1.0,0.89,0.1777777777777778,-0.02372694561314707,-0.20750494555564677,22.571428571428573,4.605170185988092,7.026426808699636,1.0986122886681098,0.0,3.258096538021482,2.5649493574615367,0.636576829071551
3.0,-3.6687616933830647,1.0,80.0,25.0,2.0,5.0,5.0,1125.0,71.0,16.0,3.0,0.87,0.1777777777777778,0.06093903269209497,0.4339718981960698,22.285714285714285,4.394449154672439,7.026426808699636,1.791759469228055,1.791759469228055,3.258096538021482,2.833213344056216,0.6259384308664953
28.0,-3.665086457696124,1.0,85.0,80.0,2.0,15.0,5.0,360.0,68.0,2.0,28.0,0.56,0.12222222222222223,-0.18610956273133544,0.4404523660173024,21.428571428571427,4.454347296253507,5.8888779583328805,1.791759469228055,2.772588722239781,4.394449154672439,1.0986122886681098,0.44468582126144574
2.0,-3.666032968809468,1.0,39.0,8.0,1.0,0.0,2.0,1125.0,80.0,24.0,2.0,1.88,0.05555555555555556,-0.031066878586430962,-0.16543237807099595,22.428571428571427,3.6888794541139363,7.026426808699636,1.0986122886681098,0.0,2.1972245773362196,3.2188758248682006,1.0577902941478545
1.0,-3.6726072804860186,1.0,18.0,25.0,1.0,7.0,2.0,7.0,25.0,3.0,1.0,3.0,0.05555555555555556,-0.23213771795001698,-0.0658995673554865,21.571428571428573,2.9444389791664403,2.0794415416798357,1.0986122886681098,2.0794415416798357,3.258096538021482,1.3862943611198906,1.3862943611198906
1.0,-3.673559038714501,1.0,70.0,22.0,4.0,10.0,2.0,1125.0,242.0,1.0,1.0,0.1,0.22222222222222224,-0.15805192061753057,0.03984395448493117,22.857142857142858,4.2626798770413155,7.026426808699636,1.0986122886681098,2.3978952727983707,3.1354942159291497,0.6931471805599453,0.09531017980432487
1.0,-3.673359960782026,1.0,65.0,10.0,1.0,0.0,2.0,6.0,48.0,14.0,1.0,1.0,0.05555555555555556,-0.012440292658634826,0.29545702285291425,22.285714285714285,4.189654742026425,1.9459101490553132,1.0986122886681098,0.0,2.3978952727983707,2.70805020110221,0.6931471805599453
1.0,-3.6773492592371215,1.5,120.0,65.0,4.0,15.0,4.0,1125.0,0.0,1.0,1.0,0.07,0.32222222222222224,-0.11442767395921585,0.01897354451294999,22.857142857142858,4.795790545596741,7.026426808699636,1.6094379124341003,2.772588722239781,4.189654742026425,0.6931471805599453,0.06765864847381481
1.0,-3.670115033994493,1.0,37.0,10.0,1.0,0.0,2.0,6.0,43.0,0.0,1.0,1.2,0.03333333333333333,-0.057441668253428904,0.24485764601929066,21.857142857142858,3.6375861597263857,1.9459101490553132,1.0986122886681098,0.0,2.3978952727983707,0.0,0.7884573603642702
4.0,-3.675422713509868,3.0,136.0,30.0,4.0,20.0,2.0,1125.0,158.0,56.0,4.0,2.83,0.32222222222222224,0.0833802617486809,0.1810827196883707,21.571428571428573,4.919980925828125,7.026426808699636,1.0986122886681098,3.044522437723423,3.4339872044851463,4.04305126783455,1.3428648031925547
4.0,-3.6797008742847366,1.0,75.0,30.0,1.0,0.0,2.0,7.0,82.0,2.0,3.0,0.33,0.05555555555555556,-0.18543525304237912,0.18443817591762454,22.714285714285715,4.330733340286331,2.0794415416798357,1.0986122886681098,0.0,3.4339872044851463,1.0986122886681098,0.2851789422336624
1.0,-3.673585662292033,1.0,33.0,25.0,1.0,0.0,1.0,1125.0,156.0,1.0,1.0,1.0,0.03333333333333333,-0.233402892118256,-0.346144070259416,22.857142857142858,3.5263605246161616,7.026426808699636,0.6931471805599453,0.0,3.258096538021482,0.6931471805599453,0.6931471805599453
1.0,-3.6754687649566136,2.0,60.0,25.0,1.0,0.0,1.0,15.0,97.0,23.0,1.0,1.92,0.1777777777777778,-0.06356694391940006,-0.1720168178673816,21.285714285714285,4.110873864173311,2.772588722239781,0.6931471805599453,0.0,3.258096538021482,3.1780538303479458,1.0715836162801904
1.0,-3.682475386477958,1.0,80.0,100.0,1.0,25.0,1.0,10.0,89.0,0.0,1.0,1.2,0.05555555555555556,-0.057441668253428904,0.17805234109528018,21.857142857142858,4.394449154672439,2.3978952727983707,0.6931471805599453,3.258096538021482,4.61512051684126,0.0,0.7884573603642702
1.0,-3.6852778946129794,1.0,50.0,20.0,2.0,8.0,2.0,1125.0,236.0,71.0,1.0,3.24,0.10000000000000002,0.11937433839137992,-0.07088476931940066,21.714285714285715,3.9318256327243257,7.026426808699636,1.0986122886681098,2.1972245773362196,3.044522437723423,4.276666119016055,1.4445632692438664
2.0,-3.705280811695996,1.0,17.0,25.0,1.0,0.0,1.0,1125.0,279.0,12.0,2.0,0.92,0.03333333333333333,-0.08046172158069528,-0.11986151609312058,21.285714285714285,2.8903717578961645,7.026426808699636,0.6931471805599453,0.0,3.258096538021482,2.5649493574615367,0.6523251860396903
2.0,-3.703175226100309,2.0,22.0,25.0,1.0,15.0,3.0,1125.0,281.0,0.0,2.0,1.2,0.03333333333333333,-0.057441668253428904,0.5447143185305102,21.857142857142858,3.1354942159291497,7.026426808699636,1.3862943611198906,2.772588722239781,3.258096538021482,0.0,0.7884573603642702
46.0,-3.705553682687379,1.0,25.0,60.0,1.0,5.0,1.0,1125.0,334.0,0.0,44.0,1.2,0.022222222222222223,-0.057441668253428904,-0.0150834424146963,21.857142857142858,3.258096538021482,7.026426808699636,0.6931471805599453,1.791759469228055,4.110873864173311,0.0,0.7884573603642702
1.0,-3.6960472555624575,1.0,40.0,25.0,1.0,20.0,1.0,1125.0,358.0,16.0,1.0,0.84,0.07777777777777778,0.07502062956698027,-0.1262637165173135,21.571428571428573,3.713572066704308,7.026426808699636,0.6931471805599453,3.044522437723423,3.258096538021482,2.833213344056216,0.6097655716208943
1.0,-3.6940093587540006,1.0,100.0,25.0,1.0,0.0,1.0,3.0,81.0,1.0,1.0,1.0,0.15555555555555556,-0.23708545839460715,-0.08639456017388682,21.714285714285715,4.61512051684126,1.3862943611198906,0.6931471805599453,0.0,3.258096538021482,0.6931471805599453,0.6931471805599453
2.0,-3.731189519381714,1.0,23.0,25.0,1.0,0.0,2.0,1125.0,81.0,4.0,2.0,0.42,0.03333333333333333,-0.13542865742868693,-0.19755357630140707,22.0,3.1780538303479458,7.026426808699636,1.0986122886681098,0.0,3.258096538021482,1.6094379124341003,0.35065687161316933
1.0,-3.6929917428668704,2.0,55.0,25.0,1.0,0.0,1.0,7.0,182.0,0.0,1.0,1.2,0.05555555555555556,-0.057441668253428904,0.026972759468106046,21.857142857142858,4.02535169073515,2.0794415416798357,0.6931471805599453,0.0,3.258096538021482,0.0,0.7884573603642702
1.0,-3.6880491103156303,1.0,12.0,25.0,1.0,9.0,3.0,1125.0,112.0,18.0,1.0,3.35,0.03333333333333333,-0.1540309275351006,-0.2648568592575086,22.428571428571427,2.5649493574615367,7.026426808699636,1.3862943611198906,2.302585092994046,3.258096538021482,2.9444389791664403,1.4701758451005928
1.0,-3.693267348716392,1.0,18.0,25.0,1.0,5.0,1.0,1125.0,334.0,2.0,1.0,1.33,0.03333333333333333,-0.21828899624524456,-0.238149021061865,22.285714285714285,2.9444389791664403,7.026426808699636,0.6931471805599453,1.791759469228055,3.258096538021482,1.0986122886681098,0.8458682675776092
1.0,-3.692650223478948,1.0,15.0,25.0,1.0,20.0,1.0,30.0,113.0,5.0,1.0,2.63,0.07777777777777778,-0.21110026074847224,0.1615607364769522,22.714285714285715,2.772588722239781,3.4339872044851463,0.6931471805599453,3.044522437723423,3.258096538021482,1.791759469228055,1.2892326482767593
3.0,-3.6913772488488887,1.0,80.0,10.0,1.0,0.0,1.0,1125.0,173.0,9.0,2.0,1.72,0.1777777777777778,-0.17952473338257305,-0.2422580697191938,15.428571428571429,4.394449154672439,7.026426808699636,0.6931471805599453,0.0,2.3978952727983707,2.302585092994046,1.000631880307906
1.0,-3.690301455149666,1.0,50.0,25.0,2.0,10.0,2.0,1125.0,194.0,12.0,1.0,0.94,0.13333333333333333,-0.03428977347790199,0.061590071993265987,21.285714285714285,3.9318256327243257,7.026426808699636,1.0986122886681098,2.3978952727983707,3.258096538021482,2.5649493574615367,0.6626879730752367
4.0,-3.7053557977517073,1.0,35.0,25.0,1.0,0.0,1.0,1125.0,365.0,1.0,4.0,0.06,0.05555555555555556,-0.10309670080121208,-0.06825239761603318,22.714285714285715,3.58351893845611,7.026426808699636,0.6931471805599453,0.0,3.258096538021482,0.6931471805599453,0.058268908123975775
4.0,-3.697426273547558,2.0,23.0,6.0,1.0,6.0,2.0,300.0,305.0,4.0,4.0,0.86,0.05555555555555556,-0.1894832132202999,0.09853237594852385,22.0,3.1780538303479458,5.707110264748875,1.0986122886681098,1.9459101490553132,1.9459101490553132,1.6094379124341003,0.6205764877251099
6.0,-3.712124104009769,1.0,120.0,25.0,2.0,10.0,2.0,1125.0,82.0,1.0,3.0,0.06,0.3111111111111111,-0.10083050616961133,0.14097600303291213,10.571428571428571,4.795790545596741,7.026426808699636,1.0986122886681098,2.3978952727983707,3.258096538021482,0.6931471805599453,0.058268908123975775
4.0,-3.7139012356486494,1.0,25.0,25.0,1.0,15.0,1.0,1125.0,365.0,15.0,2.0,1.89,0.07777777777777778,-0.1468352293249465,-0.15619573495601388,20.142857142857142,3.258096538021482,7.026426808699636,0.6931471805599453,2.772588722239781,3.258096538021482,2.772588722239781,1.0612565021243408
2.0,-3.6497796933360274,2.0,20.0,20.0,1.0,15.0,5.0,1125.0,199.0,5.0,2.0,0.09,0.23333333333333336,0.5445068836040554,0.19749161030664253,22.428571428571427,3.044522437723423,7.026426808699636,1.791759469228055,2.772588722239781,3.044522437723423,1.791759469228055,0.08617769624105233
4.0,-3.670166552968442,1.0,48.0,25.0,2.0,0.0,1.0,1125.0,161.0,2.0,4.0,0.32,0.14444444444444446,-0.1612570205219828,-0.18507202978767626,11.428571428571429,3.8918202981106265,7.026426808699636,0.6931471805599453,0.0,3.258096538021482,1.0986122886681098,0.2776317365982795
1.0,-3.67068954955389,2.0,40.0,25.0,1.0,0.0,1.0,1125.0,89.0,0.0,1.0,1.2,0.05555555555555556,-0.057441668253428904,-0.2841439512286352,21.857142857142858,3.713572066704308,7.026426808699636,0.6931471805599453,0.0,3.258096538021482,0.0,0.7884573603642702
6.0,-3.669204723208686,1.0,29.0,35.0,2.0,10.0,2.0,1125.0,97.0,0.0,5.0,1.2,0.14444444444444446,-0.057441668253428904,-0.0008849895632321862,21.857142857142858,3.4011973816621555,7.026426808699636,1.0986122886681098,2.3978952727983707,3.58351893845611,0.0,0.7884573603642702
6.0,-3.669350723853336,1.0,35.0,25.0,5.0,10.0,2.0,1125.0,210.0,22.0,6.0,1.02,0.05555555555555556,0.10730086139856378,0.27229123781256076,21.857142857142858,3.58351893845611,7.026426808699636,1.0986122886681098,2.3978952727983707,3.258096538021482,3.1354942159291497,0.7030975114131134
4.0,-3.653540495832106,2.0,79.0,29.0,1.0,0.0,3.0,1125.0,311.0,0.0,1.0,1.2,0.1888888888888889,-0.057441668253428904,-0.11793942392599409,21.857142857142858,4.382026634673881,7.026426808699636,1.3862943611198906,0.0,3.4011973816621555,0.0,0.7884573603642702
